x,y,z
1.2626262626262625,0.0,0.0
2.502687903649963,-0.23765370819377632,-0.0021412759067298112
3.675894644499611,-0.7044281556213802,-0.01062623995876679
4.740302508198622,-1.383425425367816,-0.029433037746366117
5.6578708014202626,-2.2501404089861885,-0.06216678626736843
6.395961605895788,-3.2734440997282785,-0.11191636046260252
6.92841619959958,-4.416584421491313,-0.18115137850117005
7.236427933238486,-5.6381427620395606,-0.27163856288153354
7.309139183313593,-6.893824776916099,-0.3843848320993144
7.144222637500998,-8.138291247785657,-0.5195819044572184
6.748132045091771,-9.326930416891894,-0.6765824515254792
6.1354460219439915,-10.417074404249568,-0.8539624492659604
5.328812794042969,-11.369291598529708,-1.0495262765597788
4.357847954782773,-12.148925060108828,-1.2604122435677287
3.2579571445694278,-12.727633078728891,-1.4832053028042085
2.0690966456103235,-13.084810752618274,-1.7140556892434762
0.8341824351386049,-13.20764560583215,-1.9488307459303515
-0.40179603733576535,-13.091777580317059,-2.1831991701696496
-1.5935264209791675,-12.741354604226101,-2.412798532369849
-2.6973142594613817,-12.16884581115142,-2.633421038116777
-3.6730237867826414,-11.394854759356653,-2.8411992902473022
-4.4854831476870425,-10.447307210126349,-3.0327408561014075
-5.105092587846648,-9.36026489505449,-3.2051883770333265
-5.509056243032418,-8.173110483276414,-3.3563410174037664
-5.6822116128720035,-6.928818155851325,-3.4847372993016603
-5.617853899869277,-5.672216236516465,-3.589737444153092
-5.318035535550814,-4.4482837410793445,-3.6715546971228092
-4.7931010130823175,-3.3009464687788275,-3.731212711899398
-4.061718733866314,-2.2717245682796556,-3.77055074860717
-3.1499264472977697,-1.3980592555793623,-3.7921324377922385
-2.0901502743180678,-0.7116360193053957,-3.799151970027994
-0.9201808857502333,-0.23686450287541574,-3.7953360380810133
0.31822480640418127,0.009257148367245987,-3.784808685128217
1.5807761647380478,0.017872141108618202,-3.771952563103678
2.8223631837848284,-0.21135014765522306,-3.7612420018951163
3.998688206785586,-0.6701765502329592,-3.7570839342037026
5.067732234493604,-1.3420272311738601,-3.76367485465833
5.991319158794578,-2.2026715602872002,-3.7848471932935994
6.7365953419781555,-3.2212301152452936,-3.8239234789552867
7.277152503734557,-4.361105485653821,-3.883605638276485
7.5938877269739,-5.580990279372489,-3.965890198680731
7.675633290479329,-6.836661052881609,-4.072004961474093
7.519779003628967,-8.082795792713217,-4.202346375322051
7.132472350692355,-9.274722207113628,-4.3564586933370375
6.528041488641885,-10.36961022953116,-4.533092542101645
5.728910860944039,-11.327804719941195,-4.730213145712524
4.76449996162554,-12.11439825361798,-4.945106099747698
3.6700803577992134,-12.700805694400533,-5.17448721613955
2.4855417497648973,-13.06616810480102,-5.41462130638031
1.253823724848694,-13.197381553237197,-5.661475732829365
0.020027166011201882,-13.089820545797156,-5.9108080220245265
-1.170394140315326,-12.74738122274316,-6.158340589803296
-2.2735898781004833,-12.182339743761075,-6.3999497401127226
-3.24926957558921,-11.415210673209776,-6.631854663819247
-4.062008372980137,-10.473831443700767,-6.850744560415589
-4.681969488369729,-9.392316397312827,-7.053851081363687
-5.086135210167078,-8.21012437145262,-7.239067467852742
-5.2591844204413984,-6.9703295491561414,-7.4050331977125925
-5.194369960789402,-5.7178920646873586,-7.5512186172312115
-4.89365487432022,-4.497974877125284,-7.677939908012283
-4.367478914339426,-3.3547735702160453,-7.786340443274704
-3.634631761226729,-2.3300405459806286,-7.878354783180341
-2.721317662008537,-1.4613514630584281,-7.956586032311664
-1.6602188237757536,-0.7803715091132483,-8.024183074037811
-0.4894014101069115,-0.3114728734810465,-8.084701402574865
0.7491234278585654,-0.07159815422946969,-8.141921606148507
2.010641800390901,-0.069381029496086,-8.199703038543854
3.2495970289012663,-0.3049148442774852,-8.26178990624697
4.421483794349133,-0.7695892016156684,-8.331614402289782
5.484365107312996,-1.4465359813485845,-8.41214742684962
6.400093673022336,-2.3110767990372705,-8.505772186305753
7.135712659459023,-3.331684446382514,-8.614163173940925
7.664798052702158,-4.471324771963126,-8.738182072657859
7.96862779864725,-5.688869210995149,-8.877793081620634
8.036482863027183,-6.94049287079102,-9.032056792588442
7.866197338749286,-8.180819042219547,-9.199091510192227
7.464037664080224,-9.364775825688394,-9.376134584398569
6.844502202956583,-10.449510051151348,-9.559614020605364
6.0299947331455765,-11.396214599550376,-9.745231011642632
5.0496311262711675,-12.171014995443278,-9.928090775032286
3.938721450219555,-12.746072338587844,-10.102780676814874
2.737299468617603,-13.10056979957344,-10.263596241013802
1.4884548429259932,-13.221613049434993,-10.40478933707243
0.2366588988966968,-13.105069611101689,-10.520815857191756
-0.9737661989741506,-12.755163756301254,-10.606551439631497
-2.099677159227777,-12.184654038155191,-10.657462913851399
-3.1006871085962002,-11.414312564441275,-10.669793478602863
-3.9408658252982125,-10.472002139703298,-10.640749367246139
-4.5904399723353775,-9.391753407360815,-10.568686513067519
-5.026945868922418,-8.21251385912935,-10.453208384179591
-5.235285007974988,-6.976764190084572,-10.29512158724097
-5.208594219035771,-5.729502562897442,-10.096509654372682
-4.948358006642632,-4.516314944543642,-9.860649443529688
-4.464492729206571,-3.3814215548575066,-9.591922460711247
-3.7753292606605346,-2.3657768750768526,-9.295715103806224
-2.906381051412698,-1.506086641026643,-8.978207324321883
-1.8899321691044049,-0.8336740370986161,-8.646268650155886
-0.7637518928780661,-0.3733063094912946,-8.307217096398196
0.4305139510218553,-0.1421302695764102,-7.968537858961346
1.6489468451773552,-0.14862468223568026,-7.637603713302556
