x,y,z
1.2626262626262625,0.0,0.0
2.502673393403808,-0.23774598705356934,0.0
3.6758259305532586,-0.7047904872557044,0.0
4.740078641443982,-1.384356977966461,0.0
5.657274228185707,-2.25210516324848,0.0
6.394642891866597,-3.2770818662189987,0.0
6.925882111919832,-4.422942507235223,0.0
7.232027960403426,-5.648582081202203,0.0
7.301990919331931,-6.9098223330530635,0.0
7.133026604948225,-8.161286097533761,0.0
6.731206491995292,-9.358271638987844,0.0
6.110962773723594,-10.458342353290984,0.0
5.2944151574280145,-11.4222742422594,0.0
4.310991880084611,-12.21539397865896,0.0
3.1960523206559803,-12.808944794662816,0.0
1.989508488746916,-13.181452219616787,0.0
0.7343896349076982,-13.319927300916255,0.0
-0.5247888405952664,-13.219440736394947,0.0
-1.742920691895947,-12.883677661273186,0.0
-2.8760245404931113,-12.324697998084602,0.0
-3.8831221426307456,-11.562404179006041,0.0
-4.728116656678474,-10.62400886818745,0.0
-5.381255928425172,-9.543116964658072,0.0
-5.819282893099987,-8.358166667473089,0.0
-6.026530834720721,-7.111762965459893,0.0
-5.995397993444465,-5.848852497379015,0.0
-5.726768886871674,-4.614831748732524,0.0
-5.23040325190501,-3.4536625043893485,0.0
-4.523983791062255,-2.4065271918900435,0.0
-3.6328172291819256,-1.5108310385095636,0.0
-2.589019156667082,-0.7988553037344333,0.0
-1.430087748415386,-0.29644458631865234,0.0
-0.19747748274915383,-0.021694131339602903,0.0
1.0649476468965928,0.015918141593994566,0.0
2.3123467955452592,-0.18499145028126376,0.0
3.499925919196134,-0.6171246297202969,0.0
4.584753677159057,-1.2649977453450947,0.0
5.527622343122233,-2.1055344431270666,0.0
6.2949087162200446,-3.108658337869386,0.0
6.859589200992686,-4.238581627122405,0.0
7.201531263400589,-5.455015176105716,0.0
7.3084694863897655,-6.714159950526551,0.0
7.176364394327526,-7.970611896197827,0.0
6.809759804136559,-9.179268422880634,0.0
6.221977700585888,-10.297183959216541,0.0
5.433895177730909,-11.284653100353218,0.0
4.473824742688065,-12.106336079185706,0.0
3.376351080488006,-12.732561419749285,0.0
2.180862014785632,-13.140585891141457,0.0
0.9300794685701319,-13.315854461443902,0.0
-0.3315921005335247,-13.252333494981897,0.0
-1.5592123102293696,-12.952276120562852,0.0
-2.7085943653179427,-12.426531864187,0.0
-3.738147767444264,-11.693904343824894,0.0
-4.610722256568977,-10.780505757489594,0.0
-5.295414192259444,-9.719075649673398,0.0
-5.768006291464654,-8.547338351265962,0.0
-6.011657340338533,-7.3072246943226125,0.0
-6.017574857096732,-6.043435574449602,0.0
-5.785315815939356,-4.801524366550959,0.0
-5.3230873709737265,-3.6259793405753564,0.0
-4.647618525750131,-2.558478019373314,0.0
-3.7829195466640213,-1.6370148153217354,0.0
-2.7601094642859034,-0.8946357360718912,0.0
-1.61600689386561,-0.35820416559465756,0.0
-0.3916255630130769,-0.04718820992948049,0.0
0.8693451570213646,0.02750214346875215,0.0
2.12220230062074,-0.13676658109853512,0.0
3.322161602078592,-0.5340558714021815,0.0
4.4259372910319295,-1.1500509583765024,0.0
5.3935704464244605,-1.962750725888465,0.0
6.1902573504698255,-2.9431576205068413,0.0
6.787953060723202,-4.056155136159979,0.0
7.165421219616633,-5.262213171209165,0.0
7.309204621910382,-6.5180423835209105,0.0
7.214034757577424,-7.778342277998623,0.0
6.883084561837911,-8.997726843601523,0.0
6.328221165193673,-10.132650190363576,0.0
5.569365434431344,-11.142900584022062,0.0
4.633595106515398,-11.992440704596651,0.0
3.554615003079367,-12.650731003337247,0.0
2.3712262380411633,-13.093902517866425,0.0
1.1257934614465503,-13.30592906943746,0.0
-0.13735117243981038,-13.279512296276375,0.0
-1.373379560939,-13.015535410598652,0.0
-2.537960191008472,-12.523556036176606,0.0
-3.589002534370371,-11.821246600537092,0.0
-4.488471892940867,-10.933668519649352,0.0
-5.204204244259511,-9.892546382612876,0.0
-5.711063529354385,-8.735057346785096,0.0
-5.990983177074229,-7.502403474995155,0.0
-6.03395749127162,-6.2389350270029675,0.0
-5.838276048868745,-4.9902396034269305,0.0
-5.410737434971913,-3.8012108424432465,0.0
-4.766804222816929,-2.7141421554349465,0.0
-3.929428985716373,-1.7676286513869393,0.0
-2.9286436791902126,-0.9955079818315603,0.0
-1.8004841854726383,-0.4256018785325484,0.0
-0.5854466661320237,-0.07857591374235119,0.0
0.6730560853091216,0.03320073954057531,0.0
