x,y,z
0.001091200262131001,0.0010913660555493738,-1.9022490127029723e-05
0.0014310006874347428,0.0011694021408068613,0.12521316348527461
0.002521880362882153,0.0011694021408068618,-4.988463093580364e-05
0.001429261711049176,0.0011694021408068618,-0.12531291759083193
-0.0018465233006544537,0.0011694021408068624,-0.25053787706132835
-0.007304479399208856,0.0011694021408068587,-0.37568671627710604
-0.014942948308375184,0.0011694021408068579,-0.5007214116002604
-0.024759609252525273,0.0011694021408068635,-0.6256039740729211
-0.036751479661756584,0.0011694021408068756,-0.7502964609593351
-0.05091491607807863,0.00116940214080687,-0.8747609872739086
-0.06724561526239509,0.0011694021408068672,-0.9989597372916998
-0.08573861550194514,0.00116940214080687,-1.1228549760378694
-0.106388298117808,0.0011694021408068481,-1.2464090607525984
-0.12918838917201053,0.0011694021408068377,-1.3695844523279876
-0.1541319613737215,0.0011694021408068522,-1.492343726713463
-0.18121143618395183,0.0011694021408068592,-1.614649586286226
-0.21041858611812142,0.0011694021408068626,-1.7364648711832917
-0.24174453724579462,0.0011694021408068616,-1.85775257059167
-0.2751797718868218,0.0011694021408068696,-1.97847583399326
-0.3107141315030723,0.0011694021408069064,-2.0985979823610506
-0.34833681978487385,0.0011694021408068778,-2.218082519303203
-0.38803640593122823,0.0011694021408068219,-2.336893142151661
-0.4298008281228009,0.0011694021408067657,-2.4549937529918866
-0.4736173971866303,0.0011694021408068511,-2.572348469630397
-0.5194728004514465,0.0011694021408068288,-2.688921636496753
-0.567353105792424,0.0011694021408068756,-2.8046778354767015
-0.617243765864142,0.0011694021408069706,-2.919581896673156
-0.6691296225204658,0.0011694021408068071,-3.0335989090917854
-0.7229949114200063,0.00116940214080689,-3.1466942312479182
-0.7788232668157565,0.0011694021408069715,-3.2588335016915773
-0.8365977265274546,0.0011694021408068238,-3.3699826494474263
-0.8963007370951567,0.0011694021408068537,-3.480107904366465
-0.957914159112457,0.0011694021408067677,-3.5891758073863196
-1.021419272737738,0.0011694021408069498,-3.697153220697023
-1.0867967833817667,0.0011694021408068887,-3.8040073378091894
