x,y,z
0.11727645645640798,0.11941574903453672,-0.022502308
0.5197907537990685,0.16891181026449414,1.1792618765313965
0.6132793327741595,0.16891181026449426,-0.195895297
0.4459630318518874,0.16891181026449403,-1.564033674
0.023836680418778067,0.1689118102644943,-2.876133788
-0.637975221,0.1689118102644954,-4.085183983
-1.515760402,0.1689118102644938,-5.14786481
-2.578068416,0.16891181026449426,-6.026101139
-3.786837488,0.16891181026449303,-6.688426359
-5.098758243,0.16891181026449403,-7.111109806
-6.466825453,0.1689118102644947,-7.27900702
-7.842022199,0.16891181026449598,-7.186102358
-9.175076115,0.16891181026449542,-6.83572453
-10.41822479,0.16891181026449414,-6.240427337
-11.52692704,0.16891181026449417,-5.421539873
-12.46145882,0.16891181026449403,-4.408402318
-13.18833651,0.16891181026449414,-3.237314703
-13.68151655,0.16891181026449315,-1.950236302
-13.92332865,0.16891181026449303,-0.593282259
-13.90510884,0.1689118102644926,0.784928684321224
-13.62750992,0.16891181026449487,2.135016166001481
-13.10047809,0.16891181026449384,3.408607468994437
-12.34289652,0.1689118102644937,4.560070682198081
-11.38190885,0.1689118102644959,5.548149660993127
-10.25194662,0.16891181026449537,6.337442206875078
-8.993495603,0.1689118102644937,6.899668504174248
-7.65164525,0.16891181026449414,7.214684366637731
-6.274473143,0.16891181026449376,7.2712029899367945
-4.911322425,0.16891181026449337,7.067199350197665
-3.61103386,0.16891181026449414,6.609982759231112
-2.420195902,0.16891181026449412,5.915934976856256
-1.381475468,0.16891181026449414,5.009923263576101
-0.532089204,0.16891181026449426,3.924409403528634
0.09752995628073408,0.16891181026449392,2.6982866208158756
0.4848231864364432,0.16891181026449392,1.3754860617085485
0.61591403314433,0.16891181026449398,0.0034027715222320065
0.48610560043062057,0.16891181026449428,-1.368802438
0.10004883624695615,0.1689118102644942,-2.691964385
-0.528424108,0.16891181026449414,-3.918675078
-1.376795473,0.16891181026449523,-5.004982305
-2.41466869,0.1689118102644943,-5.911964417
-3.604857467,0.16891181026449525,-6.60712486
-4.904718147,0.16891181026449342,-7.065556508
-6.267677607,0.1689118102644937,-7.270834067
-7.644901935,0.16891181026449587,-7.215602581
-8.987046118,0.1689118102644919,-6.901840957
-10.24602204,0.1689118102644928,-6.340791061
-11.37672146,0.1689118102644943,-5.552554929
-12.33863217,0.16891181026449364,-4.565374526
-13.09728957,0.16891181026449326,-3.414619856
-13.62551148,0.16891181026449242,-2.141521676
-13.90437208,0.1689118102644931,-0.791694229
-13.92387996,0.16891181026449464,0.5864990834989514
-13.68333619,0.16891181026449442,1.9436785327009751
-13.19135927,0.1689118102644932,3.231217300621119
-12.46557641,0.16891181026449517,4.4029837479650125
-11.53199192,0.16891181026449364,5.416994279028232
-10.42405548,0.16891181026449426,6.236917585406553
-9.181463725,0.16891181026449426,6.833376372092383
-7.848737856,0.16891181026449453,7.184999925995818
-6.473628541,0.16891181026449414,7.279189814075274
-5.105405011,0.1689118102644948,7.112571276633946
-3.793089786,0.16891181026449237,6.691114142666896
-2.583702229,0.16891181026449392,6.029918934944099
-1.520573875,0.1689118102644943,5.152675828538982
-0.64179589,0.16891181026449406,4.090815847950728
0.021145707980656986,0.16891181026449392,2.8823847148509016
0.44449817118054546,0.16891181026449392,1.5706796957243867
0.6130930688322159,0.16891181026449387,0.20269829022761354
0.5208897602970155,0.16891181026449387,-1.172545657
0.17119182747637773,0.16891181026449414,-2.505778091
-0.42347129,0.16891181026449315,-3.749230197
-1.241793217,0.1689118102644943,-4.858349933
-2.254454035,0.16891181026449514,-5.793398292
-3.425170795,0.1689118102644951,-6.520873126
-4.71199751,0.16891181026449378,-7.014709506
-6.068828054,0.1689118102644961,-7.25721361
-7.44704811,0.1689118102644927,-7.239696682
-8.79727699,0.1689118102644936,-6.96278634
-10.07113691,0.1689118102644927,-6.436404093
-11.22298634,0.16891181026449237,-5.679409862
-12.21155528,0.16891181026449398,-4.718926233
-13.001424,0.16891181026449192,-3.589366684
-13.56429203,0.16891181026449337,-2.331202564
-13.87999218,0.1689118102644938,-0.989513041
-13.93721315,0.16891181026449215,0.387630061785069
-13.73390473,0.1689118102644937,1.750884643154125
-13.27735134,0.16891181026449464,3.0514062173186445
-12.58391097,0.1689118102644941,4.2425979798570985
-11.67842911,0.16891181026449348,5.281780339219308
-10.59334857,0.16891181026449467,6.1317200974949495
-9.367547053,0.16891181026449575,6.761964490598279
-8.044944183,0.16891181026449434,7.149932290115564
-6.672927927,0.16891181026449387,7.281722873377336
-5.300656694,0.16891181026449348,7.152614273324502
-3.977298032,0.1689118102644977,6.767232363379937
-2.750266982,0.16891181026449442,6.139385115546567
-1.663527232,0.16891181026449403,5.29156787015174
-0.75601593,0.1689118102644939,4.254157343086744
